I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n25-c24-sI,25,24,14,7.23281,2,544.57229,573.29932,74152.30893,87796.76246
vrp-n10-c21-sI,10,21,7,6.40119,2,471.73873,316.25353,48214.287,23373.92204
vrp-n29-c19-sI,29,19,17,4.81894,2,546.01467,504.25821,66962.68093,52808.53611
vrp-n5-c30-sI,5,30,3,6.9861,2,492.08884,361.37158,59176.63171,50696.45578
vrp-n29-c29-sI,29,29,16,7.647,2,500.77981,493.37983,52386.19135,52445.84438
vrp-n21-c42-sI,21,42,9,12.86709,3,526.931,411.67182,56204.73954,27530.67643
vrp-n26-c16-sI,26,16,12,4.35213,3,499.261,605.79006,55560.46024,56654.8949
vrp-n24-c39-sI,24,39,14,12.09456,2,518.53953,591.24412,56896.09919,66347.61669
vrp-n8-c21-sI,8,21,5,6.20832,2,522.12704,361.62846,61397.12242,32443.53649
vrp-n12-c38-sI,12,38,7,12.10457,2,555.22325,545.32365,52937.21664,69366.01177
vrp-n19-c50-sI,19,50,10,14.45294,2,464.89424,332.24187,48032.33262,28429.69129
vrp-n28-c32-sI,28,32,14,9.49047,2,528.1082,403.43455,55958.32382,29362.68763
vrp-n8-c41-sI,8,41,5,12.54719,2,540.64615,411.37685,73784.70373,16916.8305
vrp-n5-c24-sI,5,24,3,6.65833,2,310.04251,204.30134,14842.42743,10607.07601
vrp-n7-c22-sI,7,22,4,7.03562,2,612.45657,409.1619,46597.72416,15092.41386
vrp-n10-c23-sI,10,23,5,6.54293,2,440.70204,293.85916,43404.87192,21356.85652
vrp-n20-c16-sI,20,16,10,4.89481,2,546.57128,639.69618,59556.07657,75474.50225
vrp-n14-c31-sI,14,31,8,9.581,2,548.87868,404.18465,62357.99415,37590.34005
vrp-n22-c25-sI,22,25,13,8.16905,2,461.81008,407.03713,44266.2806,33653.7064
vrp-n22-c34-sI,22,34,12,9.10161,2,481.73661,742.97955,50433.22445,82715.35228
vrp-n2-c14-sI,2,14,2,5.71548,1,194.46733,652.19262,0.0,8069.55797
vrp-n23-c14-sI,23,14,11,4.15999,3,549.84006,431.58989,64582.15426,28730.28857
vrp-n14-c40-sI,14,40,8,11.18928,2,497.48673,607.81595,47564.64575,33648.21117
vrp-n24-c30-sI,24,30,14,9.11702,2,536.85691,487.27858,67628.53415,66581.0489
vrp-n3-c44-sI,3,44,1,9.12072,3,542.62476,403.55212,8296.09639,55158.35275
vrp-n29-c44-sI,29,44,15,12.40793,2,536.64447,523.01014,66905.66658,42044.11744
vrp-n6-c29-sI,6,29,4,8.14912,2,541.63564,389.3157,62610.48862,48915.92791
vrp-n19-c45-sI,19,45,9,13.38609,3,450.27539,466.28541,47160.45524,58208.28222
vrp-n18-c44-sI,18,44,8,12.22708,3,459.74139,656.75253,46709.81753,74226.47351
vrp-n13-c46-sI,13,46,7,13.89758,2,513.13861,396.15953,54258.04148,33509.92
vrp-n4-c19-sI,4,19,2,5.94643,2,487.60678,357.1931,22424.64741,4718.87615
vrp-n13-c37-sI,13,37,7,10.32063,2,593.87547,472.49032,68300.43334,32844.60961
vrp-n8-c34-sI,8,34,5,11.87382,2,466.61204,551.44009,40839.13037,57267.3559
vrp-n13-c15-sI,13,15,7,4.72725,2,591.48837,581.6178,69567.5842,77789.7343
vrp-n6-c12-sI,6,12,3,2.84999,2,347.25488,319.45159,35881.73829,37815.25924
vrp-n23-c19-sI,23,19,11,4.91154,3,474.94469,546.16217,50725.37362,69653.78494
vrp-n18-c13-sI,18,13,12,3.74462,2,529.54292,445.25607,52844.19792,52973.99257
vrp-n12-c13-sI,12,13,8,3.75429,2,551.37974,461.79265,54541.27181,42766.6356
vrp-n11-c46-sI,11,46,5,10.93923,3,474.81643,357.44475,46713.57381,14745.47931
vrp-n27-c41-sI,27,41,15,12.72807,2,552.91168,570.47474,66871.0779,66225.82482
vrp-n3-c32-sI,3,32,2,6.80074,2,523.52864,420.05173,42278.98464,31382.92736
vrp-n27-c12-sI,27,12,15,3.0439,2,547.38369,416.86656,66010.81796,21948.31526
vrp-n10-c19-sI,10,19,3,3.44016,4,501.9902,369.0274,55626.37167,23284.62653
vrp-n25-c43-sI,25,43,14,12.88209,2,509.15594,485.15132,64521.18822,71783.32068
vrp-n23-c16-sI,23,16,12,4.4797,2,582.28584,560.52276,70690.01104,72818.60244
vrp-n5-c32-sI,5,32,2,7.38053,3,411.75048,745.36004,26825.54879,16969.53922
vrp-n14-c21-sI,14,21,6,6.93013,3,582.11284,583.50226,75402.09289,104544.30769
vrp-n8-c22-sI,8,22,6,5.43877,2,456.4723,514.87477,41968.32798,38881.69269
vrp-n9-c21-sI,9,21,5,6.10246,2,584.11118,477.75431,56264.43585,64621.48501
vrp-n22-c21-sI,22,21,12,6.58549,2,528.97276,529.49884,79541.96886,33418.57871
vrp-n23-c20-sI,23,20,13,5.46818,2,470.82193,375.94623,53197.16748,40613.8563
vrp-n11-c29-sI,11,29,6,7.29298,2,625.43152,700.69008,64415.47878,94972.82652
vrp-n16-c12-sI,16,12,9,3.61178,2,532.92925,498.62508,50804.86579,62243.33227
vrp-n17-c41-sI,17,41,10,10.66392,2,509.02556,618.09332,57164.30521,57914.47196
vrp-n22-c39-sI,22,39,12,10.17094,2,568.93408,635.11603,66588.66259,75463.75759
vrp-n6-c41-sI,6,41,3,12.07629,2,568.5126,464.99414,56659.69179,12598.58942
vrp-n12-c16-sI,12,16,7,3.41594,2,574.10951,593.22824,53874.37773,79336.04439
vrp-n19-c47-sI,19,47,9,15.03088,3,525.05319,522.22551,68276.07119,73510.2107
vrp-n11-c44-sI,11,44,6,12.13895,2,530.85936,702.27948,46006.56272,66419.05186
vrp-n9-c23-sI,9,23,4,7.55579,3,496.83419,514.77587,44739.10159,35774.35165
vrp-n3-c43-sI,3,43,2,11.45371,2,359.21119,609.82394,15224.03932,44393.68116
vrp-n12-c50-sI,12,50,8,15.85287,2,602.48557,424.35344,107743.63997,53644.86932
vrp-n9-c22-sI,9,22,5,6.61816,2,499.82466,562.63297,49255.92721,44227.46006
vrp-n23-c30-sI,23,30,12,8.79384,2,542.16866,402.74016,57605.86397,14838.41949
vrp-n12-c38-sI,12,38,5,13.52272,3,517.59272,513.34207,59402.75666,67389.77741
vrp-n23-c35-sI,23,35,12,9.66918,2,538.00695,483.93048,63223.32882,34320.63893
vrp-n8-c47-sI,8,47,5,16.12298,2,388.0736,668.20132,24905.97103,38838.54864
vrp-n26-c46-sI,26,46,12,14.75097,3,494.19507,421.58427,59511.97463,60753.44409
vrp-n21-c14-sI,21,14,12,3.61156,2,509.81905,489.33215,48802.94161,47454.09103
vrp-n8-c48-sI,8,48,5,17.33191,2,520.1251,488.46001,58464.79599,55578.4931
vrp-n8-c28-sI,8,28,4,5.65904,2,465.99057,391.49948,55362.80327,44098.78559
vrp-n12-c47-sI,12,47,6,13.63601,2,563.85312,462.85476,62225.14539,65989.14031
vrp-n25-c43-sI,25,43,11,12.59267,3,506.27747,535.72411,55455.30339,47368.81372
vrp-n12-c36-sI,12,36,7,11.54513,2,579.23975,597.43407,77944.35182,45932.72885
vrp-n13-c18-sI,13,18,4,3.58569,4,549.93027,448.834,61460.5422,48291.48404
vrp-n28-c18-sI,28,18,15,5.19947,2,539.12014,629.16691,64234.82069,61188.52604
vrp-n9-c33-sI,9,33,6,9.91413,2,533.19683,574.83649,59904.76518,39075.63793
vrp-n6-c12-sI,6,12,3,2.94854,2,406.1416,407.74818,35810.63985,22933.86812
vrp-n2-c35-sI,2,35,1,9.67241,2,525.75599,518.94315,0.0,17448.73814
vrp-n6-c46-sI,6,46,3,12.31392,2,621.08275,440.00802,44131.67936,31218.15839
vrp-n2-c41-sI,2,41,2,17.44197,1,720.40151,473.49775,0.0,8745.10445
vrp-n29-c39-sI,29,39,15,10.64002,2,521.00655,672.08209,62145.20242,61755.88013
vrp-n6-c35-sI,6,35,2,8.52607,3,712.5065,469.70162,98689.60796,94582.33309
vrp-n13-c32-sI,13,32,5,9.42776,3,582.01425,517.46478,57126.26411,56096.95162
vrp-n22-c33-sI,22,33,12,9.70413,2,536.57298,390.20823,66526.78269,39238.85347
vrp-n22-c48-sI,22,48,11,14.82424,2,479.11309,630.17801,56107.14244,58197.37052
vrp-n15-c46-sI,15,46,9,15.82917,2,504.9536,395.10836,77082.16708,16563.83368
vrp-n2-c19-sI,2,19,1,2.16025,2,336.13693,845.55183,0.0,585.73064
vrp-n10-c50-sI,10,50,7,14.17657,2,527.29676,543.95175,48781.7094,51517.1743
vrp-n9-c46-sI,9,46,5,11.69786,2,573.09991,509.06691,87631.2777,104990.35653
vrp-n25-c27-sI,25,27,12,6.9836,3,525.74617,538.27431,60960.94105,37368.86157
vrp-n3-c42-sI,3,42,2,12.1758,2,542.66945,446.12646,137882.09741,128849.43905
vrp-n13-c40-sI,13,40,8,12.14307,2,600.60086,426.96297,78729.59583,24345.88893
vrp-n8-c49-sI,8,49,4,15.76917,2,481.53879,535.91772,44089.54143,48171.69379
vrp-n26-c23-sI,26,23,15,5.77089,2,543.78226,422.84722,65768.15874,12415.96535
vrp-n20-c12-sI,20,12,10,3.27292,2,502.49079,445.6952,56234.0948,56782.31306
vrp-n18-c47-sI,18,47,9,13.63229,2,483.53371,406.63164,51481.30797,41692.56723
vrp-n19-c19-sI,19,19,10,4.87724,2,458.98855,679.08412,46177.43638,41922.59044
vrp-n4-c22-sI,4,22,3,6.88767,2,641.22252,578.43033,83858.22931,28946.0528
vrp-n14-c41-sI,14,41,8,12.60406,2,577.44403,649.76567,65495.36645,93401.18375
vrp-n11-c46-sI,11,46,5,14.71677,3,521.05104,679.5075,64651.03894,93549.92298
vrp-n12-c22-sI,12,22,7,6.31426,2,562.12432,554.56651,72541.91698,69817.11049
vrp-n15-c46-sI,15,46,8,14.45237,2,508.86564,568.81702,48908.72839,64533.11816
vrp-n29-c21-sI,29,21,15,6.72681,2,535.59433,490.84073,60772.1036,49315.32721
vrp-n23-c18-sI,23,18,14,5.34374,2,481.65775,390.6118,50417.13704,40329.68644
vrp-n22-c16-sI,22,16,12,4.7632,2,527.93798,435.93392,58527.73047,63505.65988
vrp-n11-c16-sI,11,16,6,4.80162,2,571.20649,614.84885,82860.50669,70784.30248
vrp-n2-c47-sI,2,47,2,19.13113,1,697.10155,738.1835,0.0,79136.05013
vrp-n19-c36-sI,19,36,10,9.81058,2,506.5153,428.18819,54429.75905,33908.09583
vrp-n18-c39-sI,18,39,10,11.61788,2,510.6115,433.19343,61599.04587,36000.41565
vrp-n27-c22-sI,27,22,11,5.68418,3,498.34955,478.15538,53726.58725,55505.24802
vrp-n26-c32-sI,26,32,10,7.46919,3,532.28389,405.89434,59595.50724,33321.01373
vrp-n5-c45-sI,5,45,3,10.53565,2,316.05601,520.62412,19416.22702,35625.01115
vrp-n12-c38-sI,12,38,6,12.27014,2,505.12383,681.88981,57154.17422,19288.3033
vrp-n28-c16-sI,28,16,15,4.73683,2,457.79499,413.46591,51572.26187,55301.93372
vrp-n5-c23-sI,5,23,3,6.29153,2,552.39892,549.26436,35011.62224,95167.91439
vrp-n2-c30-sI,2,30,2,12.11977,1,689.29253,775.54283,0.0,85994.44881
vrp-n12-c45-sI,12,45,8,11.83466,2,549.18542,485.76809,51948.25328,48061.59589
vrp-n3-c33-sI,3,33,2,8.97218,2,537.61769,441.22349,36774.57503,43603.49228
vrp-n2-c16-sI,2,16,1,1.69967,2,926.98582,1078.13087,0.0,3041.81804
vrp-n8-c46-sI,8,46,5,12.88218,2,529.36161,700.30498,38290.81528,50755.14063
vrp-n10-c45-sI,10,45,5,14.17716,2,427.02444,526.7787,33055.69656,57011.70166
vrp-n4-c24-sI,4,24,3,8.86341,2,297.5791,491.70672,13078.62557,6082.38573
vrp-n12-c44-sI,12,44,5,12.04823,3,612.82112,498.09957,62479.93318,42206.39919
vrp-n22-c38-sI,22,38,10,11.12381,3,490.47639,592.62054,58548.65007,69899.70656
vrp-n29-c51-sI,29,51,15,13.49716,2,512.02618,462.06398,52147.43014,42073.78607
vrp-n24-c42-sI,24,42,10,9.15205,3,495.08884,475.6036,56645.83384,47312.4734
vrp-n24-c21-sI,24,21,13,6.20271,2,571.12751,571.43824,73200.62875,67757.66177
vrp-n10-c13-sI,10,13,6,4.34846,2,512.51341,410.33773,62526.7545,13300.46507
vrp-n21-c17-sI,21,17,11,4.79087,2,470.04229,722.2277,50212.12429,70728.9012
vrp-n6-c42-sI,6,42,3,13.63519,2,446.31036,479.32395,39753.04268,45667.66089
vrp-n26-c42-sI,26,42,14,13.23741,2,490.77846,410.51212,53163.94697,50889.83781
vrp-n17-c19-sI,17,19,9,4.55826,2,493.44193,622.70294,58540.35021,52964.79716
vrp-n20-c26-sI,20,26,12,6.36458,2,460.96058,343.51942,42636.9214,15134.56108
vrp-n20-c24-sI,20,24,11,7.66149,2,537.83445,383.33791,54816.94956,30580.56188
vrp-n4-c16-sI,4,16,3,4.36348,2,460.96459,827.78764,52109.84282,10432.35167
vrp-n26-c43-sI,26,43,15,11.58626,2,533.73364,409.55212,63819.86646,30263.34962
vrp-n24-c43-sI,24,43,10,11.48188,3,515.58642,390.52059,62030.1042,28128.62105
vrp-n27-c47-sI,27,47,14,13.91556,2,510.14616,390.84383,61803.6592,55073.7536
vrp-n26-c21-sI,26,21,15,5.06988,2,554.64554,775.76497,63652.62121,60633.4185
vrp-n10-c23-sI,10,23,6,7.06288,2,585.69755,667.38778,66157.4466,86027.06783
vrp-n12-c16-sI,12,16,7,4.81369,2,549.84669,649.72619,61467.0492,37903.54764
vrp-n24-c29-sI,24,29,13,9.4838,2,558.18289,478.21405,64734.37252,46386.81993
vrp-n9-c40-sI,9,40,5,11.95659,2,576.65123,510.09697,95564.70725,21626.25361
vrp-n13-c13-sI,13,13,5,3.51455,3,578.34872,470.17369,66296.32107,56824.87411
vrp-n27-c41-sI,27,41,15,10.52566,2,582.10396,500.02629,69870.38322,68935.47236
vrp-n9-c30-sI,9,30,4,8.23408,3,408.71431,585.55703,28821.7413,27872.83098
vrp-n20-c21-sI,20,21,11,5.68125,2,549.08874,468.64496,63932.95787,42004.60979
vrp-n23-c42-sI,23,42,11,10.82692,3,534.60065,444.8431,61855.17941,63816.19622
vrp-n13-c49-sI,13,49,8,13.94175,2,533.77633,465.4133,59852.10907,42849.54123
vrp-n10-c51-sI,10,51,7,17.59837,2,631.85512,449.63325,76186.74328,31094.66642
vrp-n29-c25-sI,29,25,17,7.05856,2,543.43798,483.10122,63440.10604,84742.82928
vrp-n28-c12-sI,28,12,13,3.01009,3,467.39067,565.11179,50585.00591,60548.20076
vrp-n11-c37-sI,11,37,6,9.88651,2,447.59758,720.43283,43354.63847,17696.25696
vrp-n23-c21-sI,23,21,12,5.58629,2,472.47085,671.07091,52001.9978,75692.51451
vrp-n24-c19-sI,24,19,12,5.755,2,461.00258,468.8541,51368.45032,26673.11549
vrp-n3-c37-sI,3,37,2,12.57726,2,524.27085,374.04299,60610.72109,33969.4253
vrp-n19-c39-sI,19,39,11,11.95105,2,463.1814,550.83457,42033.59938,57242.39501
vrp-n21-c30-sI,21,30,11,7.41397,2,495.76317,377.5779,56157.19289,34255.42548
vrp-n4-c46-sI,4,46,2,11.30664,2,507.34662,678.39211,53123.99708,83814.94233
vrp-n5-c22-sI,5,22,2,6.31577,3,526.60618,563.69398,97268.99063,19521.60405
vrp-n21-c24-sI,21,24,10,6.16106,3,456.356,628.79623,72181.67794,64873.16892
vrp-n24-c48-sI,24,48,9,11.91933,3,520.46861,616.82229,68221.95917,93954.59798
vrp-n26-c30-sI,26,30,14,7.82841,2,538.47745,647.692,57752.49087,72882.67954
vrp-n20-c24-sI,20,24,10,6.87926,2,535.12708,693.98356,64542.33861,45829.69419
vrp-n8-c46-sI,8,46,4,11.40175,2,440.11658,425.75426,29390.34377,54001.93593
vrp-n8-c42-sI,8,42,6,14.07914,2,401.19038,439.16702,45864.23607,31956.11573
vrp-n20-c40-sI,20,40,12,11.91371,2,538.39466,480.32811,63928.28753,61564.60409
vrp-n25-c29-sI,25,29,14,7.93614,2,510.23205,560.42282,53305.11236,46417.75196
vrp-n11-c27-sI,11,27,7,8.26094,2,491.4827,592.70129,62494.2073,18615.90541
vrp-n12-c25-sI,12,25,5,5.62749,3,542.1519,533.44161,66973.36989,21307.72764
vrp-n17-c34-sI,17,34,9,9.11196,2,545.84388,714.79827,64947.46355,60959.17595
vrp-n10-c31-sI,10,31,7,9.5138,2,567.79338,549.10992,67042.6663,57867.14724
vrp-n17-c41-sI,17,41,10,11.25093,2,422.90543,431.92268,41157.43284,47075.4645
vrp-n24-c25-sI,24,25,12,7.09659,2,553.57632,437.41979,61982.2775,37865.69848
vrp-n26-c31-sI,26,31,16,8.74011,2,539.22323,567.70482,84281.77873,47945.40116
vrp-n3-c39-sI,3,39,3,13.3674,1,575.55466,720.79882,71514.14653,40454.82956
vrp-n15-c27-sI,15,27,8,8.22724,2,557.38955,681.6913,62827.92337,65929.31112
vrp-n10-c30-sI,10,30,5,8.77261,2,568.84724,635.97984,73988.30815,95489.42943
vrp-n2-c24-sI,2,24,1,3.09121,2,701.52877,394.45578,0.0,13005.63126
vrp-n3-c48-sI,3,48,2,16.94661,2,667.58714,525.90892,59212.22517,495.75827
vrp-n21-c47-sI,21,47,12,14.11523,2,541.37568,468.66729,62410.76492,74366.67695
vrp-n14-c28-sI,14,28,7,7.00666,2,523.358,404.41874,60653.30074,34498.16733
vrp-n5-c43-sI,5,43,2,10.80766,3,568.34206,605.64939,106128.41631,34882.9664
vrp-n14-c47-sI,14,47,7,13.9421,2,459.68261,431.14477,48475.1027,25153.21686
vrp-n12-c14-sI,12,14,6,3.89203,2,423.05851,399.21875,36518.78011,39482.98593
vrp-n9-c19-sI,9,19,4,5.08822,3,569.753,503.77852,50358.93535,73424.8994
vrp-n26-c44-sI,26,44,13,10.76969,2,529.5999,471.06772,58104.03485,40809.2356
vrp-n29-c51-sI,29,51,16,13.33017,2,509.85944,531.73651,56206.29879,53563.13524
vrp-n22-c22-sI,22,22,15,6.29009,2,599.66495,539.66506,77734.82697,33987.50969
vrp-n5-c18-sI,5,18,3,5.70575,2,574.33894,784.75311,54388.46984,64018.34234
vrp-n15-c13-sI,15,13,6,3.33014,3,446.0896,598.34821,41857.31136,65024.37733
vrp-n26-c27-sI,26,27,15,6.98637,2,475.27675,602.01603,59957.27721,98654.35684
vrp-n11-c12-sI,11,12,5,3.26917,3,574.45672,643.83427,62317.19654,108107.22517
vrp-n11-c25-sI,11,25,7,7.17441,2,555.73122,495.56905,50502.1638,38264.84402
vrp-n15-c13-sI,15,13,10,3.4545,2,523.78965,547.84959,61829.94053,59688.86563
vrp-n24-c41-sI,24,41,14,10.94027,2,543.46425,533.33579,62716.23806,68241.46963
vrp-n21-c36-sI,21,36,11,11.61477,2,499.72247,678.29388,62863.02238,38124.29108
vrp-n27-c38-sI,27,38,15,9.31609,2,514.47627,475.51766,58695.50257,59849.15229
vrp-n7-c38-sI,7,38,3,11.48913,3,430.24226,521.61481,40413.77279,48237.34877
vrp-n21-c50-sI,21,50,10,15.4888,3,405.5487,307.50042,33165.56634,17510.23803
vrp-n5-c37-sI,5,37,2,8.51795,3,522.55275,363.03114,48314.12385,62923.36323
vrp-n25-c31-sI,25,31,13,9.90637,2,509.8461,626.57669,63080.70829,43589.03683
vrp-n26-c40-sI,26,40,14,11.82184,2,560.83053,503.77691,63848.15983,44104.95762
vrp-n21-c13-sI,21,13,11,4.42756,2,536.84597,479.20933,61292.56127,62035.74303
vrp-n10-c35-sI,10,35,6,10.71185,2,554.11726,429.85332,62336.14116,82253.52653
vrp-n16-c41-sI,16,41,9,13.01928,2,449.48269,442.25763,50384.71225,32684.36836
vrp-n5-c29-sI,5,29,3,7.81914,2,587.06195,450.56904,109485.49948,38564.24831
vrp-n7-c44-sI,7,44,3,11.78983,3,526.27084,377.86403,52580.76877,15162.87772
vrp-n19-c26-sI,19,26,8,6.84452,3,550.21812,458.14403,66089.32731,40721.04931
vrp-n7-c41-sI,7,41,4,10.00547,2,573.26261,743.3659,70102.60155,34267.84355
vrp-n14-c45-sI,14,45,7,13.63427,2,512.27827,509.75663,72814.05304,28009.16502
vrp-n10-c51-sI,10,51,5,13.37445,2,499.96709,656.25313,41512.7707,46633.48958
vrp-n15-c32-sI,15,32,9,7.93627,2,493.7642,474.7488,45238.36757,36583.99057
vrp-n8-c23-sI,8,23,5,7.24356,2,608.67512,552.52616,76249.78563,36684.6265
vrp-n29-c14-sI,29,14,13,3.52073,3,523.68571,483.42107,64455.66862,68212.64668
vrp-n20-c17-sI,20,17,10,4.48176,2,526.83715,535.24343,61743.7443,81618.26247
vrp-n5-c15-sI,5,15,3,3.54338,2,433.88012,282.64512,34366.54561,11166.92932
vrp-n29-c24-sI,29,24,15,7.21911,2,568.31254,674.0102,75957.91101,49658.3009
vrp-n9-c26-sI,9,26,6,8.89044,2,499.30829,466.70953,53846.87283,57935.55355
vrp-n5-c51-sI,5,51,4,19.35344,2,478.89866,425.26206,44805.46677,22941.53101
vrp-n21-c48-sI,21,48,10,12.15873,3,389.65807,816.87427,36327.22375,36242.19546
vrp-n19-c31-sI,19,31,11,9.12743,2,543.74701,501.79175,58577.22428,45790.062
vrp-n28-c26-sI,28,26,16,7.81413,2,533.61515,548.26688,62185.89219,64392.09781
vrp-n26-c47-sI,26,47,11,11.18984,3,561.9673,490.42941,65167.08538,49567.88492
vrp-n29-c14-sI,29,14,13,3.56043,3,470.55306,690.73746,50750.37649,44675.33958
vrp-n5-c39-sI,5,39,4,11.61536,2,466.0273,503.11606,20328.79125,54855.50074
vrp-n21-c20-sI,21,20,9,5.5635,3,511.55095,457.44696,56575.48428,39167.7262
vrp-n19-c25-sI,19,25,10,5.58928,2,471.02279,657.0657,54633.61418,53235.41402
vrp-n12-c16-sI,12,16,7,4.42291,2,536.7824,445.71875,63029.77335,13695.61611
vrp-n4-c44-sI,4,44,2,13.65284,2,580.13422,486.4401,73413.72934,114000.57969
vrp-n6-c34-sI,6,34,3,11.75776,2,640.90485,429.40112,54923.04175,12451.50876
vrp-n29-c24-sI,29,24,13,7.35935,3,548.74326,509.56528,72321.89029,52230.42844
vrp-n20-c48-sI,20,48,10,13.58337,2,561.96946,467.14289,65082.18411,51374.38636
vrp-n27-c20-sI,27,20,16,5.4016,2,537.96027,607.80187,58213.15566,66069.57061
vrp-n20-c20-sI,20,20,10,4.64573,2,465.9455,547.30436,48364.0432,39712.83595
vrp-n15-c44-sI,15,44,8,12.40464,2,570.17211,692.30695,64866.11961,58541.44315
vrp-n28-c20-sI,28,20,14,4.81797,2,546.83707,487.3095,59041.91146,56348.54599
vrp-n5-c18-sI,5,18,3,5.21749,2,489.01459,554.55824,49097.91451,44544.7157
vrp-n22-c46-sI,22,46,13,10.369,2,520.87863,530.31648,57582.86238,47720.79888
vrp-n7-c51-sI,7,51,4,20.46949,2,461.94519,803.8255,46522.07883,21267.61977
vrp-n16-c31-sI,16,31,8,9.72102,2,466.34155,449.07824,44618.69403,29368.79526
vrp-n10-c39-sI,10,39,5,12.29997,2,585.08296,627.5952,73282.91925,33025.94678
vrp-n7-c32-sI,7,32,5,9.59166,2,570.6782,530.57458,64418.1758,31105.72332
vrp-n28-c29-sI,28,29,14,7.97961,2,569.31707,434.00105,64741.41387,17513.26774
vrp-n26-c45-sI,26,45,11,13.79459,3,516.1775,381.24413,57087.20509,24381.8603
vrp-n22-c45-sI,22,45,10,13.58221,3,505.80445,610.90467,52451.87093,78465.46159
vrp-n2-c32-sI,2,32,2,12.83225,1,276.47264,839.50347,0.0,18920.09551
vrp-n3-c16-sI,3,16,1,2.54951,3,278.63852,787.4777,9768.61922,1609.90694
vrp-n14-c38-sI,14,38,7,10.61111,2,483.67197,446.2087,40712.967,36729.30323
vrp-n17-c18-sI,17,18,10,6.14461,2,498.74531,619.31085,46213.48313,56679.26336
vrp-n7-c51-sI,7,51,4,15.70778,2,380.19161,298.41492,19458.03777,15532.98888
vrp-n7-c15-sI,7,15,5,4.29389,2,562.95433,679.55239,52513.27927,32613.93543
vrp-n4-c40-sI,4,40,3,14.41388,2,475.58354,321.89996,46440.68779,29194.81881
vrp-n10-c18-sI,10,18,6,5.15383,2,457.7383,455.73949,34390.54705,32956.13092
vrp-n7-c14-sI,7,14,4,3.99218,2,556.56068,649.90363,74680.34373,113945.75806
vrp-n2-c12-sI,2,12,2,5.18545,1,147.08185,772.91936,0.0,114.07201
vrp-n5-c43-sI,5,43,3,11.99653,2,518.75566,542.97443,65798.86417,2279.94342
vrp-n19-c33-sI,19,33,9,8.26982,3,503.1224,459.51834,63731.35992,78579.2045
vrp-n13-c32-sI,13,32,8,9.25958,2,583.56151,539.83373,80576.85867,56406.92529
vrp-n29-c45-sI,29,45,15,13.18505,2,512.38888,577.61376,57306.91217,60329.59696
vrp-n24-c51-sI,24,51,12,14.95594,2,508.69336,557.06197,63174.30652,39273.82359
vrp-n8-c39-sI,8,39,6,12.01028,2,546.53745,558.57591,59144.70447,55747.47509
vrp-n21-c23-sI,21,23,10,7.37149,3,512.56457,634.45361,58472.32722,41404.91321
vrp-n9-c45-sI,9,45,5,12.30813,2,595.47954,497.08304,82683.53099,108496.22325
vrp-n22-c28-sI,22,28,12,6.76223,2,525.42291,546.23005,59749.55465,63659.19706
vrp-n18-c37-sI,18,37,10,10.15449,2,508.89017,705.99508,64306.80055,68499.33876
vrp-n12-c35-sI,12,35,6,12.24407,2,453.69948,563.94131,43887.96925,41299.78187
vrp-n4-c16-sI,4,16,2,6.22896,2,330.2932,343.42133,16849.56981,12393.75364
vrp-n3-c13-sI,3,13,1,2.77263,3,657.91384,696.25077,53172.96421,14774.45283
vrp-n23-c22-sI,23,22,12,6.86122,2,565.49831,408.83097,64726.73277,25568.56223
vrp-n23-c34-sI,23,34,13,9.73173,2,482.27427,482.65755,48902.53512,57926.18473
vrp-n24-c35-sI,24,35,11,9.85901,3,480.9527,364.87332,59086.01729,41597.62911
vrp-n15-c35-sI,15,35,6,9.76521,3,583.0768,553.75162,64407.00263,67131.22454
vrp-n14-c17-sI,14,17,6,4.88353,3,592.06138,461.32622,78034.45439,29960.80972
vrp-n14-c45-sI,14,45,6,11.30113,3,407.071,287.11158,48749.67205,25735.31688
vrp-n18-c31-sI,18,31,10,9.0511,2,536.63308,455.47257,57210.30083,22451.06238
vrp-n17-c38-sI,17,38,11,10.71862,2,527.23905,679.75355,53667.59411,54313.40492
vrp-n24-c30-sI,24,30,14,8.3622,2,583.92607,445.16715,81332.16476,37695.71289
vrp-n12-c19-sI,12,19,6,6.07157,2,495.9101,566.708,42081.4448,46562.25602
vrp-n17-c33-sI,17,33,10,7.03167,2,509.88297,471.58943,66097.95939,45868.99798
vrp-n13-c38-sI,13,38,6,11.08317,3,522.67275,405.87654,62889.0778,32699.06708
vrp-n29-c42-sI,29,42,15,13.22556,2,547.21488,559.44307,65617.2166,59489.23619
vrp-n17-c19-sI,17,19,12,5.64265,2,560.60583,439.91991,64058.49512,18980.13472
vrp-n26-c49-sI,26,49,13,13.794,2,579.04662,469.58382,68207.00933,22659.12865
vrp-n18-c13-sI,18,13,10,3.34449,2,443.29923,479.31343,51694.06239,69420.19204
vrp-n8-c12-sI,8,12,5,4.00309,2,600.85916,527.52433,68309.26995,50137.83915
vrp-n2-c42-sI,2,42,1,15.32609,2,465.26183,261.87235,0.0,1982.09172
vrp-n14-c38-sI,14,38,8,10.44222,2,458.83294,485.27845,44371.56845,51770.11674
vrp-n24-c42-sI,24,42,13,11.30989,2,526.29504,487.1961,58064.72046,39414.46796
vrp-n3-c51-sI,3,51,2,12.45994,2,399.89369,299.84142,64011.04604,1240.72355
